SEASON_ID,OFF_PLAYER_ID,OFF_PLAYER_NAME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,MATCHUP_MIN,PARTIAL_POSS,PLAYER_PTS,TEAM_PTS,MATCHUP_AST,MATCHUP_TOV,MATCHUP_BLK,MATCHUP_FGM,MATCHUP_FGA,MATCHUP_FG_PCT,MATCHUP_FG3M,MATCHUP_FG3A,MATCHUP_FG3_PCT,HELP_BLK,HELP_FGM,HELP_FGA,HELP_FG_PERC,MATCHUP_FTM,MATCHUP_FTA,SFL,MATCHUP_TIME_SEC,off_team_id,def_team_id,off_team_name,off_team_abv,off_team_color,def_team_name,def_team_abv,def_team_color
42022,1630560,Cam Thomas,1630178,Tyrese Maxey,1,0:08,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,8.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1626220,Royce O'Neale,1630194,Paul Reed,1,0:16,1.0,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,16.0,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628410,Edmond Sumner,1630178,Tyrese Maxey,1,0:13,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,12.6,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630549,Day'Ron Sharpe,1627863,Danuel House Jr.,1,0:11,0.9,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,11.1,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629661,Cameron Johnson,1627777,Georges Niang,1,0:17,0.9,3,3,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0,0,0,0,16.7,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630549,Day'Ron Sharpe,1630178,Tyrese Maxey,1,0:13,0.9,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,12.6,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628969,Mikal Bridges,1627777,Georges Niang,1,0:11,0.9,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,10.5,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630561,David Duke Jr.,202699,Tobias Harris,1,0:07,0.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.7,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630560,Cam Thomas,1626149,Montrezl Harrell,1,0:11,0.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,10.5,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630561,David Duke Jr.,201935,James Harden,1,0:10,0.8,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,10.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628969,Mikal Bridges,1630194,Paul Reed,1,0:15,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,14.8,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203925,Joe Harris,203954,Joel Embiid,1,0:08,0.7,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.5,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203925,Joe Harris,1630194,Paul Reed,1,0:06,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630549,Day'Ron Sharpe,1627788,Furkan Korkmaz,1,0:14,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,14.5,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630561,David Duke Jr.,1630531,Jaden Springer,1,0:02,0.6,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,2.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629139,Yuta Watanabe,1630531,Jaden Springer,1,0:12,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,12.1,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630549,Day'Ron Sharpe,200782,P.J. Tucker,1,0:04,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.0,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203925,Joe Harris,1627863,Danuel House Jr.,1,0:08,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,8.0,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203925,Joe Harris,202699,Tobias Harris,1,0:03,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.6,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630560,Cam Thomas,1630194,Paul Reed,1,0:08,0.4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,8.0,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629139,Yuta Watanabe,1630194,Paul Reed,1,0:05,0.4,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,1,5.1,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630549,Day'Ron Sharpe,1630531,Jaden Springer,1,0:04,0.4,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628410,Edmond Sumner,1626149,Montrezl Harrell,1,0:04,0.4,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.9,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203552,Seth Curry,203954,Joel Embiid,1,0:04,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203552,Seth Curry,202699,Tobias Harris,1,0:04,0.3,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.0,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630561,David Duke Jr.,203954,Joel Embiid,1,0:02,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628410,Edmond Sumner,1627788,Furkan Korkmaz,1,0:02,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.8,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629139,Yuta Watanabe,1626149,Montrezl Harrell,1,0:04,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629139,Yuta Watanabe,202699,Tobias Harris,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.5,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630560,Cam Thomas,200782,P.J. Tucker,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.5,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
