"","game_id","off_team_id","OFF_PLAYER_ID","OFF_PLAYER_NAME","def_team_id","DEF_PLAYER_ID","DEF_PLAYER_NAME","MATCHUP_MIN","percentage_total_time_both_on","off_team_name","off_team_abv","off_team_color","def_team_name","def_team_abv","def_team_color","min_played","matchup_min_end","matchup_min_start","pct_matchup_time","OFF_PLAYER_NAME_LAST","DEF_PLAYER_NAME_LAST","pct_matchup_time_scaled","DEF_PLAYER_HEADSHOT","OFF_PLAYER_HEADSHOT","TEAM_NAME","MATCHUP","game_number","matchup_full","matchup_min_start_def","matchup_min_end_def","pct_matchup_time_scaled_def"
"31","0042300121",1610612749,1631260,"AJ Green",1610612754,1627783,"Pascal Siakam",0.145,0.19,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",1.80166666666667,1.745,1.6,0.0804810360777058,"Green","Siakam",0.0789865871833085,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627783.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 1","Round 1: MIL vs. IND, Game 1",16.4316666666667,16.5766666666667,0
"32","0042300126",1610612749,1631260,"AJ Green",1610612754,1629614,"Andrew Nembhard",0.143333333333333,0.133,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",1.985,1.68166666666667,1.53833333333333,0.072208228379513,"Green","Nembhard",0.133587786259542,"https://cdn.nba.com/headshots/nba/latest/1040x760/1629614.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 6","Round 1: MIL vs. IND, Game 6",15.2616666666667,15.405,0
"33","0042300123",1610612749,1631260,"AJ Green",1610612754,1630174,"Aaron Nesmith",0.141666666666667,0.033,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.40833333333333,5.40833333333333,5.26666666666667,0.0261941448382126,"Green","Nesmith",0,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630174.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 3","Round 1: MIL vs. IND, Game 3",15.535,15.6766666666667,0
"34","0042300126",1610612749,1631260,"AJ Green",1610612754,203926,"Doug McDermott",0.128333333333333,0.19,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",1.985,1.81,1.68166666666667,0.0646515533165407,"Green","McDermott",0.116412213740458,"https://cdn.nba.com/headshots/nba/latest/1040x760/203926.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 6","Round 1: MIL vs. IND, Game 6",0.401666666666667,0.53,0.18
"35","0042300122",1610612749,1631260,"AJ Green",1610612754,1626167,"Myles Turner",0.111666666666667,0.039,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.535,5.37,5.25833333333333,0.0201746461909064,"Green","Turner",0.0126182965299685,"https://cdn.nba.com/headshots/nba/latest/1040x760/1626167.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 2","Round 1: MIL vs. IND, Game 2",13.4433333333333,13.555,0
"36","0042300126",1610612749,1631260,"AJ Green",1610612754,1641716,"Jarace Walker",0.0933333333333333,0.108,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",1.985,1.90333333333333,1.81,0.0470193115029387,"Green","Walker",0.0763358778625954,"https://cdn.nba.com/headshots/nba/latest/1040x760/1641716.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 6","Round 1: MIL vs. IND, Game 6",0.701666666666667,0.795,0.115646258503401
"37","0042300122",1610612749,1631260,"AJ Green",1610612754,1630174,"Aaron Nesmith",0.0866666666666667,0.035,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.535,5.45666666666667,5.37,0.0156579343571213,"Green","Nesmith",0.00315457413249211,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630174.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 2","Round 1: MIL vs. IND, Game 2",14.0416666666667,14.1283333333333,0.00140964195094446
"38","0042300125",1610612749,1631260,"AJ Green",1610612754,1630167,"Obi Toppin",0.0833333333333333,0.04,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",2.035,2.035,1.95166666666667,0.0409500409500409,"Green","Toppin",0,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630167.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 5","Round 1: MIL vs. IND, Game 5",9.41666666666667,9.5,0
"39","0042300122",1610612749,1631260,"AJ Green",1610612754,1631112,"Kendall Brown",0.0783333333333333,0.193,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.535,5.535,5.45666666666667,0.0141523637458597,"Green","Brown",0,"https://cdn.nba.com/headshots/nba/latest/1040x760/1631112.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 2","Round 1: MIL vs. IND, Game 2",0.28,0.358333333333333,0.123188405797101
"40","0042300121",1610612749,1631260,"AJ Green",1610612754,1630169,"Tyrese Haliburton",0.0566666666666667,0.079,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",1.80166666666667,1.80166666666667,1.745,0.0314523589269195,"Green","Haliburton",0,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630169.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 1","Round 1: MIL vs. IND, Game 1",15.0883333333333,15.145,0
